word llm_surp
What 9.45890998840332
does 4.037206172943115
the 3.0250983238220215
teacher 1.2661542892456055
believe 2.6661200523376465
the 3.8144445419311523
claim 3.9013872146606445
that 0.754282534122467
the 0.521361231803894
boy 0.25553157925605774
found 0.12781783938407898
? 6.494296550750732
What 8.630914688110352
does 4.1934990882873535
the 3.086451292037964
teacher 2.9229695796966553
wonder 9.165196418762207
whether 6.277164936065674
the 0.7952008247375488
boy 0.21315997838974
found 0.16836106777191162
? 8.980761528015137
What 7.826967239379883
does 4.123946189880371
the 3.1874642372131348
teacher 1.2922606468200684
think 0.7580613493919373
that 4.989863872528076
a 2.569627046585083
box 0.35847145318984985
of 0.019649453461170197
was 14.984127044677734
found 1.1826022863388062
by 0.16776958107948303
the 0.22762037813663483
boy 0.1526656150817871
? 1.3150434494018555
What 9.709761619567871
does 4.046417236328125
the 3.3447110652923584
professor 1.9119889736175537
believe 4.057370185852051
the 3.2400801181793213
claim 6.240637302398682
that 1.4944573640823364
the 0.719700038433075
student 0.5811827778816223
spilled 0.5623190402984619
? 6.133511066436768
What 8.605179786682129
does 4.417105197906494
the 3.268441677093506
professor 2.649747371673584
wonder 10.861734390258789
whether 6.3079447746276855
the 0.857261598110199
student 0.3227326273918152
spilled 0.28723466396331787
? 7.232121467590332
What 8.257731437683105
does 4.382310390472412
the 3.2458808422088623
professor 1.7660164833068848
think 0.7571589350700378
that 5.532044410705566
a 2.598545551300049
bottle 0.6906920075416565
of 0.01639852114021778
was 16.916688919067383
spilled 5.935957431793213
by 0.11177170276641846
the 0.21924059092998505
student 0.08067946135997772
? 1.7585943937301636
What 8.730064392089844
does 5.758584499359131
the 2.245745897293091
investigator 3.1752843856811523
acknowledge 11.238459587097168
the 4.459594249725342
possibility 0.03383800759911537
that 0.5163252949714661
the 0.4463520646095276
robbers 0.36013227701187134
deleted 0.05975138023495674
? 4.573573112487793
What 7.6166486740112305
does 5.1792311668396
the 2.259791135787964
investigator 6.392230033874512
wonder 8.957181930541992
whether 5.788506984710693
the 0.5886948704719543
robbers 0.31216558814048767
deleted 0.08141341805458069
? 6.355130672454834
What 8.167280197143555
does 4.901510715484619
the 2.2955644130706787
investigator 2.872992992401123
think 0.9803802371025085
that 5.140343189239502
a 3.4633212089538574
segment 0.2915343940258026
of 0.0005248145316727459
was 20.429405212402344
deleted 0.1644536852836609
? 8.517538070678711
What 8.88318920135498
does 3.9477484226226807
the 3.3827717304229736
journalist 2.6394083499908447
believe 2.3117117881774902
the 4.505091667175293
claim 1.377238392829895
that 2.26355242729187
the 1.2223469018936157
politician 1.0183477401733398
once 0.03346497565507889
wrote 0.0854642242193222
? 5.4524617195129395
What 8.05042839050293
does 4.159943103790283
the 3.300745725631714
journalist 4.783884525299072
wonder 6.8827667236328125
whether 5.767837047576904
the 1.0203408002853394
politician 0.33432719111442566
once 0.027153924107551575
wrote 0.0954776480793953
? 5.982913970947266
What 7.730923652648926
does 3.928856134414673
the 3.5779669284820557
journalist 2.079551935195923
think 0.57763671875
that 5.542286396026611
the 2.907871961593628
book 3.231226682662964
about 1.4333267211914062
was 15.7133207321167
written 0.17266874015331268
by 0.07876050472259521
the 1.1903793811798096
politician 0.06541583687067032
? 1.5869029760360718
What 8.785863876342773
does 4.536466121673584
the 2.4602417945861816
police 1.861633062362671
officer 0.07794792950153351
believe 1.3594317436218262
the 2.5070557594299316
claim 1.714461326599121
that 1.1734853982925415
the 0.1625935137271881
truck 0.5580810308456421
hit 0.20775511860847473
? 6.373124122619629
What 8.479520797729492
does 4.764496326446533
the 2.757211208343506
police 3.621448516845703
officer 0.3004373013973236
wonder 8.704212188720703
whether 5.398460865020752
the 0.328544557094574
truck 0.5773799419403076
hit 0.1230405941605568
? 10.3296537399292
What 7.38254451751709
does 4.381550312042236
the 2.7663638591766357
police 2.4168083667755127
officer 0.07981535792350769
think 0.6129750609397888
that 4.752338886260986
a 2.3136444091796875
stack 0.22866328060626984
of 0.006957107689231634
was 14.003379821777344
hit 0.21961241960525513
by 0.06697801500558853
the 0.1626596450805664
truck 0.13563086092472076
? 1.6163691282272339
What 8.727662086486816
does 4.024407863616943
the 3.1985418796539307
lawyer 3.8215110301971436
believe 4.563591003417969
the 4.643695831298828
claim 4.080996990203857
that 2.6950953006744385
the 1.14432692527771
scientist 1.0578372478485107
wrote 0.2684338092803955
? 3.2356927394866943
What 7.783562660217285
does 4.102899074554443
the 3.30336594581604
lawyer 5.187559604644775
wonder 11.721973419189453
whether 6.372279644012451
the 1.1076788902282715
scientist 0.9480671882629395
wrote 0.09018783271312714
? 3.536926746368408
What 7.810332775115967
does 4.084633827209473
the 3.6065306663513184
lawyer 2.1327340602874756
think 0.5470802187919617
the 4.264286041259766
article 1.4221539497375488
about 0.21180172264575958
was 13.168634414672852
written 0.08084888756275177
by 0.030037129297852516
a 0.25888022780418396
scientist 0.1196511909365654
? 1.509782314300537
What 9.461909294128418
did 5.494200229644775
the 2.1943418979644775
manager 1.3010319471359253
believe 1.901229977607727
the 3.4145126342773438
claim 3.712216377258301
that 1.4662623405456543
the 0.25468337535858154
intern 0.9067918658256531
had 0.17115692794322968
taken 0.012206106446683407
? 8.626204490661621
What 8.626378059387207
did 4.341159343719482
the 2.767271041870117
manager 3.0996999740600586
wonder 10.577346801757812
whether 7.3662190437316895
the 1.1041046380996704
intern 1.15773606300354
had 0.3610461354255676
taken 0.012027383781969547
? 9.228480339050293
What 8.074019432067871
did 4.803308010101318
the 2.8185391426086426
manager 3.7532880306243896
think 0.825149416923523
that 5.40885591506958
the 2.159930944442749
photo 1.0305955410003662
of 0.6519100069999695
had 16.84284019470215
been 0.011937466450035572
taken 0.004573121666908264
by 0.010446117259562016
an 0.633905827999115
intern 0.17185789346694946
? 1.6518985033035278
What 8.688580513000488
does 4.613159656524658
the 2.6529202461242676
zookeeper 1.0237365727080032
believe 3.3568360805511475
the 4.86294412612915
claim 3.5272514820098877
that 1.7562776803970337
a 0.3871058523654938
lion 0.1709311455488205
attacked 0.13445918262004852
yesterday 8.9237699508667
? 1.9353300333023071
What 7.732077598571777
does 5.112943172454834
the 2.596249580383301
zookeeper 3.855780358077027
wonder 9.447242736816406
whether 6.283118724822998
the 0.9972217082977295
lion 0.8756939172744751
attacked 0.24684232473373413
? 12.085847854614258
What 7.290733814239502
does 4.683531761169434
the 2.8137075901031494
zookeeper 0.8719126888900064
think 0.8242794275283813
that 5.872963905334473
a 2.611724853515625
herd 0.6031478047370911
of 0.004747817758470774
was 16.0922794342041
attacked 12.757325172424316
by 0.03918847069144249
a 0.05591326206922531
lion 0.05088271200656891
yesterday 0.33598920702934265
? 1.516301155090332
What 8.959623336791992
did 5.286654472351074
the 2.2602291107177734
publisher 0.3557121753692627
believe 2.4893877506256104
the 5.638710975646973
claim 6.055164813995361
that 2.1494140625
the 1.4899355173110962
famous 2.8342535495758057
author 0.10816837847232819
had 0.3763818144798279
already 0.01403475645929575
finished 0.06237097457051277
? 5.000354290008545
What 7.693638324737549
did 4.722024917602539
the 2.8943071365356445
publish 14.512958526611328
wonder 17.621000289916992
whether 7.961361885070801
the 2.2727227210998535
author 0.4917924702167511
had 0.7777928113937378
already 0.03278684988617897
finished 0.08962535113096237
? 4.956821441650391
What 7.723423004150391
did 4.445675849914551
the 2.988450527191162
publisher 0.5498814582824707
think 1.1796032190322876
that 6.028627395629883
the 2.2339038848876953
draft 3.4067206382751465
of 0.2906743586063385
was 14.010284423828125
already 0.1498679220676422
finished 0.0634918138384819
? 1.6656088829040527
What 9.739028930664062
does 4.067183971405029
the 2.773043632507324
mayor 0.4042583107948303
believe 3.2930471897125244
the 3.6470906734466553
claim 6.276638984680176
that 2.192302942276001
the 0.22446677088737488
union 0.1291690170764923
is 0.046117153018713
planning 0.013342958875000477
a 0.11725118011236191
protest 0.04444027692079544
against 0.04889274016022682
? 5.500948429107666
What 9.216832160949707
does 4.542917728424072
the 2.263753652572632
mayor 1.333221435546875
wonder 10.09716796875
whether 6.523416519165039
the 0.5978413224220276
union 0.1903509795665741
is 0.027125971391797066
planning 0.007729446981102228
a 0.019503364339470863
protest 0.02844320237636566
against 0.06801770627498627
? 8.8746919631958
What 8.170038223266602
does 4.154778480529785
the 2.951549768447876
mayor 0.2654491364955902
think 0.47268205881118774
a 8.681943893432617
protest 1.479053020477295
against 0.4553556442260742
is 9.8212890625
being 1.300681471824646
planned 0.03809579461812973
by 0.5200924873352051
the 0.2915723919868469
union 0.40701302886009216
? 2.524343729019165
What 10.385436058044434
does 4.518588066101074
the 2.946436643600464
mechanic 0.9740614295005798
believe 2.779721975326538
the 3.3470544815063477
claim 4.122243404388428
that 0.7044169902801514
the 0.6482856273651123
apprentice 1.237658143043518
spilled 0.5712974667549133
? 5.466771125793457
What 9.362865447998047
does 4.433722019195557
the 2.9234976768493652
mechanic 3.4022624492645264
wonder 9.657220840454102
whether 5.52173376083374
the 0.8497174978256226
apprentice 0.8738835453987122
spilled 0.34020549058914185
? 6.598339557647705
What 8.631307601928711
does 4.295914649963379
the 2.8369762897491455
mechanic 0.4372919797897339
think 0.4883321523666382
that 5.721858024597168
a 1.932460904121399
bottle 0.8198862671852112
of 0.016868432983756065
was 16.209394454956055
spilled 8.630087852478027
by 0.07745969295501709
the 0.1756177544593811
apprentice 0.3329191207885742
? 1.4598904848098755
What 9.651457786560059
did 5.623257160186768
the 1.464981198310852
judge 2.918757677078247
believe 2.174361228942871
the 3.465017080307007
claim 7.052638530731201
that 2.0172951221466064
the 0.3294709324836731
police 0.5850541591644287
officer 0.022404231131076813
had 0.18228723108768463
emailed 0.5781260132789612
to 0.640964150428772
the 0.12744496762752533
prosecutor 0.08408880978822708
? 3.091689348220825
What 8.928348541259766
did 4.641387462615967
the 1.812378168106079
judge 4.419048309326172
wonder 10.068357467651367
whether 7.434067249298096
the 0.8345565795898438
police 1.1276999711990356
officer 0.03963227942585945
had 0.23476479947566986
emailed 0.8042547702789307
to 2.2797365188598633
the 0.26539281010627747
prosecutor 0.09264324605464935
? 2.3551158905029297
What 8.694557189941406
did 4.751852989196777
the 1.865399718284607
judge 2.8880693912506104
think 1.014146327972412
that 5.088752746582031
a 4.232074737548828
report 1.0645110607147217
of 0.15305595099925995
had 16.324993133544922
been 0.0670829638838768
emailed 0.24841487407684326
to 0.027588171884417534
the 0.11838431656360626
prosecutor 0.10540137439966202
? 2.402315616607666
Who 11.889039039611816
does 6.432243824005127
the 3.3831052780151367
athlete 7.482478141784668
believe 1.305757999420166
the 4.457703590393066
claim 1.2893693447113037
that 0.9081541895866394
her 1.5818731784820557
manager 0.13717283308506012
called 0.053121116012334824
? 7.989213943481445
Who 11.265213966369629
does 6.134546279907227
the 3.1451587677001953
athlete 5.719540119171143
wonder 9.01489543914795
whether 6.095146656036377
her 2.726609706878662
manager 0.38984283804893494
called 0.14036673307418823
? 7.402290344238281
Who 10.693556785583496
does 5.364399433135986
the 3.3588554859161377
athlete 8.671501159667969
think 1.098675012588501
that 3.3746860027313232
the 1.7394520044326782
agent 0.17573654651641846
of 0.26036328077316284
called 17.24923324584961
her 0.31122496724128723
manager 0.11992393434047699
? 3.514418840408325
What 9.162332534790039
does 4.377232551574707
the 2.552687406539917
physician 5.86730432510376
believe 2.7042746543884277
the 3.5142323970794678
claim 3.25592303276062
that 1.0176786184310913
the 0.41219067573547363
group 0.3163425922393799
of 0.017825692892074585
researchers 0.24305221438407898
designed 0.254597932100296
? 11.468274116516113
What 8.542023658752441
does 4.778321743011475
the 2.5647971630096436
physician 10.361576080322266
wonder 6.853860378265381
whether 6.20982027053833
the 0.546516478061676
group 0.22274629771709442
of 0.00520117674022913
researchers 0.1623838096857071
designed 0.07195545732975006
? 12.841026306152344
What 8.363146781921387
does 4.6327619552612305
the 3.0173850059509277
physician 6.450854301452637
