word llm_surp
What 8.225347518920898
from 13.467883110046387
malnourished 24.511961206793785
were 13.530279159545898
recover 16.93829917907715
did 15.199897766113281
the 2.4278934001922607
children 7.617466449737549
who 7.006709098815918
? 11.14745807647705
Who 10.8148832321167
safe 19.44870948791504
thinks 10.924671173095703
plant 19.87040138244629
new 10.863824844360352
that 9.096502304077148
the 4.445664882659912
is 10.603463172912598
extremely 13.431234359741211
power 12.647586822509766
nuclear 16.048046112060547
? 1.837823510169983
What 8.225347518920898
patio 24.635120391845703
the 9.91954231262207
on 12.062522888183594
sat 15.539756774902344
who 14.333107948303223
guests 11.957674026489258
waiter 14.19667911529541
did 7.900240898132324
the 3.7581334114074707
recommend 14.534882545471191
to 4.490417003631592
? 2.9537999629974365
What 8.225347518920898
team 13.978657722473145
do 3.2732601165771484
needs 16.52859878540039
trainers 18.80728530883789
the 8.674077987670898
that 13.742168426513672
believe 9.847731590270996
the 4.183077335357666
? 7.231338977813721
Who 10.8148832321167
event 21.428903579711914
fundraising 21.483768463134766
at 8.290656089782715
thinks 18.337509155273438
the 3.182401418685913
that 12.639686584472656
politician 12.239233016967773
the 8.61551284790039
a 7.8030829429626465
speech 13.469199180603027
will 6.416186809539795
give 7.009778022766113
? 3.1250104904174805
Who 10.8148832321167
there 14.343338966369629
is 0.7559354305267334
a 8.435346603393555
the 10.873725891113281
bug 14.859505653381348
system 14.668157577514648
in 5.82178258895874
thinks 18.925214767456055
that 0.7032008171081543
? 7.337795257568359
Who 10.8148832321167
result 24.49169158935547
poll 18.309993743896484
the 5.025075435638428
in 10.15400505065918
error 10.672930717468262
an 11.062281608581543
be 10.690995216369629
might 14.450738906860352
there 8.727933883666992
that 8.447319030761719
acknowledged 17.101551055908203
? 5.57049560546875
Who 10.8148832321167
senator 21.675336837768555
proposed 9.075345039367676
should 13.74720287322998
thinks 18.052030563354492
the 2.7696943283081055
that 12.11054801940918
vote 10.668702125549316
health 17.852678298950195
care 0.8918314576148987
reform 5.869882106781006
for 7.333061695098877
the 1.9094603061676025
? 6.448023319244385
Who 10.8148832321167
that 11.10544204711914
the 5.728344440460205
in 12.055110931396484
mall 15.581295013427734
the 7.125446319580078
kidnapper 13.998037874698639
is 3.54512882232666
hiding 7.941067695617676
believes 15.939600944519043
the 3.4427874088287354
claim 12.947530746459961
? 3.9310145378112793
Who 10.814896583557129
worth 19.259510040283203
to 9.150482177734375
going 15.916086196899414
is 12.874842643737793
whether 11.862074851989746
the 2.2224206924438477
art 12.665426254272461
exhibition 10.450925827026367
wondered 19.726484298706055
city 15.04078483581543
the 7.900511264801025
musuem 23.64200520515442
at 8.521627426147461
? 5.193045616149902
Who 10.8148832321167
whether 18.282285690307617
incident 17.94902992248535
witnessed 10.143410682678223
wonders 20.00797462463379
the 4.730149269104004
bystanders 11.938106536865234
the 6.8818440437316895
terrible 12.190526008605957
? 9.793472290039062
Who 10.8148832321167
the 5.86773681640625
inspection 24.795122146606445
the 9.243485450744629
did 11.257037162780762
not 2.6794931888580322
restaurant 18.26078987121582
pass 12.08223819732666
health 12.87444019317627
believes 18.668306350708008
the 2.7591936588287354
claim 12.484965324401855
that 3.4675047397613525
? 7.635226249694824
Who 10.8148832321167
to 9.376656532287598
the 9.965041160583496
wonders 20.21394920349121
rehearsal 21.591279983520508
the 6.8665924072265625
whether 17.292301177978516
drummer 13.379918098449707
come 12.414790153503418
will 11.420851707458496
? 7.917135238647461
What 8.225347518920898
out 16.001712799072266
find 17.249624252319336
to 8.315763473510742
trying 17.587186813354492
officials 19.578386306762695
are 7.120810508728027
the 4.82990026473999
city 10.746078491210938
? 7.762651443481445
Who 10.814896583557129
fiercer 28.634303092956543
whether 13.937104225158691
competition 16.5400390625
sports 12.388509750366211
become 11.745172500610352
the 2.620569944381714
college 12.65297794342041
level 8.39202880859375
in 6.302211761474609
has 17.763669967651367
wonders 16.62240982055664
? 4.893029689788818
