word llm_surp
Who 10.729805946350098
believed 15.826866149902344
the 4.00424337387085
claim 10.103874206542969
that 1.104475975036621
the 2.864494800567627
fireman 18.560277938842773
had 3.0647408962249756
to 5.924343109130859
smash 12.327985763549805
a 2.677877902984619
window 2.796438694000244
to 1.7619911432266235
gain 8.420361518859863
entrance 4.097159385681152
to 0.7809328436851501
the 0.8185597062110901
house 4.088233470916748
on 5.791661262512207
fire 7.073161602020264
? 7.041903495788574
Who 10.729805946350098
did 7.4613213539123535
the 3.675110340118408
soldier 12.399359703063965
think 4.926403522491455
should 8.306659698486328
order 12.585289001464844
his 3.693596839904785
troops 4.726381301879883
to 0.6921076774597168
retreat 6.056694984436035
? 10.27365493774414
Who 10.729805946350098
thinks 10.629412651062012
that 2.899843454360962
the 3.4566421508789062
doctor 12.176097869873047
decided 13.037670135498047
not 4.481948375701904
to 0.011377889662981033
treat 4.400639533996582
the 3.612271547317505
mysterious 11.547557830810547
condition 5.603243827819824
? 9.707670211791992
Who 10.729805946350098
thinks 10.629412651062012
that 2.899843454360962
the 3.4566421508789062
journalist 14.302826881408691
should 7.763687610626221
be 1.4695417881011963
held 5.825409889221191
responsible 2.091322183609009
for 0.19645455479621887
the 2.8341455459594727
typos 14.652306199073792
in 3.641085147857666
the 1.993964672088623
article 3.1130211353302
? 7.897575378417969
Who 10.729805946350098
does 6.226425647735596
the 3.1445705890655518
soccer 13.135045051574707
player 2.7938060760498047
think 4.946720600128174
will 3.656499147415161
be 2.6083834171295166
fired 10.901305198669434
by 4.615485191345215
the 1.6325435638427734
club 4.122410774230957
chairman 13.628584861755371
? 9.945454597473145
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
chef 15.075262069702148
believe 7.06290340423584
that 6.491493225097656
the 3.2653377056121826
restaurant 6.572934627532959
owner 5.416774272918701
is 2.806241750717163
planning 7.948443412780762
to 1.062304139137268
open 5.389492511749268
? 10.908899307250977
What 8.227356910705566
did 6.956744194030762
the 3.439497470855713
banker 14.952140808105469
believe 7.600776195526123
that 5.604185581207275
the 3.227344274520874
customer 11.026917457580566
took 10.168902397155762
out 4.302750110626221
a 7.535350322723389
loan 1.525452733039856
to 2.5136353969573975
purchase 3.9617936611175537
? 10.02099609375
Who 10.729805946350098
wonders 19.830501556396484
whether 5.361807823181152
the 2.441110849380493
engineer 15.092872619628906
pressed 16.25249671936035
a 3.179349184036255
button 0.7651005983352661
to 3.339989423751831
activate 6.795602321624756
the 1.1253440380096436
new 7.331830024719238
machine 8.814759254455566
? 8.686067581176758
Who 10.729805946350098
believed 15.826866149902344
the 4.00424337387085
claim 10.103874206542969
that 1.104475975036621
the 2.864494800567627
waiter 16.937877655029297
mixed 17.32204246520996
up 3.185037136077881
all 6.8047194480896
the 1.0043308734893799
orders 9.41000747680664
? 10.487046241760254
Who 10.729805946350098
wonders 19.830501556396484
whether 5.361807823181152
the 2.441110849380493
witness 16.14595603942871
told 7.4842329025268555
the 1.2958327531814575
detectives 11.630501747131348
what 4.381775856018066
happened 2.7853918075561523
last 7.565639972686768
night 0.9537152647972107
? 9.262040138244629
Who 10.729805946350098
wondered 18.696229934692383
whether 5.552585601806641
the 2.4053521156311035
teacher 13.284372329711914
would 4.057877063751221
bring 7.965081214904785
a 2.7966256141662598
box 8.55513858795166
of 0.6900380253791809
chocolate 5.921740531921387
to 3.1140072345733643
class 4.2511982917785645
the 7.802974224090576
next 1.0789732933044434
day 0.19803839921951294
? 9.319856643676758
Who 10.729805946350098
wondered 18.696229934692383
whether 5.552585601806641
vegetarian 13.940572738647461
dishes 9.291592597961426
will 7.284281253814697
be 2.075063467025757
served 5.027042865753174
at 2.579191207885742
the 2.1886825561523438
dinner 5.881359100341797
party 3.7662196159362793
? 10.969494819641113
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
composer 16.579980850219727
think 4.1347856521606445
that 7.926273345947266
the 3.6499433517456055
violinist 14.823370218276978
has 5.099512577056885
three 14.386022567749023
extra 10.947395324707031
tickets 11.165135383605957
to 1.5138074159622192
? 12.186972618103027
Who 10.729805946350098
believes 10.617106437683105
the 4.234485149383545
claim 10.844136238098145
that 0.6548078060150146
the 3.1434364318847656
reporter 15.13326358795166
hid 13.469725608825684
in 6.00766134262085
the 2.05497407913208
bushes 3.400902509689331
to 4.744086265563965
photograph 7.969109535217285
her 5.097888946533203
new 10.025196075439453
house 7.284681797027588
? 10.025339126586914
Who 10.729805946350098
believes 10.617106437683105
the 4.234485149383545
claim 10.844136238098145
that 0.6548078060150146
the 3.1434364318847656
bystanders 19.308849334716797
witnessed 10.78262996673584
the 1.569504976272583
traffic 9.96138858795166
accident 2.9915549755096436
? 9.359705924987793
