word llm_surp
Who 11.403939247131348
does 6.440316200256348
the 2.106506586074829
athlete 11.012589454650879
believe 4.665776252746582
the 4.6813507080078125
claim 9.996442794799805
that 0.7957450151443481
her 7.8648200035095215
manager 12.306662559509277
called 6.767560958862305
? 9.794429779052734
What 8.865500450134277
does 4.642104625701904
the 1.9204739332199097
mayor 9.513964653015137
believe 7.091991901397705
the 3.6940577030181885
claim 12.463505744934082
that 0.5910569429397583
the 1.3399122953414917
union 11.222617149353027
is 4.234965801239014
planning 5.431136131286621
a 2.705460548400879
protest 3.49875807762146
against 1.9741337299346924
? 13.828381538391113
What 8.865503311157227
does 4.642147541046143
the 1.9205034971237183
prime 12.691268920898438
minister 0.011993566527962685
believe 7.368849754333496
the 4.914419651031494
claim 11.373836517333984
that 0.5282435417175293
a 4.398687362670898
foreign 7.808135032653809
spy 7.778014659881592
stole 5.746119499206543
? 11.403036117553711
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
mechanic 13.98766040802002
believe 6.230689525604248
the 3.9606003761291504
claim 13.727673530578613
that 0.6405333876609802
the 1.1922752857208252
apprentice 14.475996017456055
spilled 13.552084922790527
? 6.102724075317383
What 8.865503311157227
does 4.642147541046143
the 1.9205034971237183
physician 9.042353630065918
believe 5.076605319976807
the 4.541839599609375
claim 11.788433074951172
that 1.262212872505188
the 1.9893214702606201
group 10.992876052856445
of 0.4373606741428375
researchers 8.462563514709473
designed 12.683857917785645
? 8.646553039550781
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
journalist 10.251019477844238
believe 6.396341800689697
the 5.674656391143799
claim 9.911117553710938
that 0.8132078051567078
the 1.451085090637207
politician 10.326451301574707
once 11.187480926513672
wrote 6.364998817443848
? 5.11347770690918
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
professor 8.983213424682617
believe 6.504906177520752
the 4.877899169921875
claim 10.506524085998535
that 0.5504121780395508
the 1.8580901622772217
student 8.061279296875
spilled 14.295514106750488
? 7.3489089012146
What 8.865500450134277
does 4.642104625701904
the 1.9204739332199097
lexicographer 14.647534001618624
believe 4.959790229797363
the 5.140426158905029
claim 11.43106746673584
that 0.8762538433074951
some 7.212017059326172
of 2.989985466003418
his 5.359037399291992
colleagues 4.052030086517334
revised 13.5637845993042
? 7.016628742218018
What 8.865500450134277
does 4.642104625701904
the 1.9204739332199097
zookeeper 19.97239028289914
believe 6.647676944732666
the 5.183206081390381
claim 13.123497009277344
that 0.7482259273529053
a 2.6397199630737305
lion 7.405853748321533
attacked 6.82074499130249
yesterday 15.749937057495117
? 1.8727580308914185
What 8.865503311157227
did 6.704629898071289
the 2.1382603645324707
manager 9.535073280334473
believe 7.778191566467285
the 4.9423017501831055
claim 12.503043174743652
that 0.9193400740623474
the 1.494246482849121
intern 13.797926902770996
had 3.5493276119232178
taken 6.91958475112915
? 7.234863758087158
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
investigator 11.731017112731934
acknowledge 19.92627716064453
the 6.917828559875488
possibility 7.292444229125977
that 1.029737949371338
the 1.1285752058029175
robbers 12.798932075500488
deleted 12.309263229370117
? 11.222259521484375
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
police 8.35660171508789
officer 8.088582038879395
believe 6.233740329742432
the 3.459707021713257
claim 14.083040237426758
that 1.7031880617141724
the 0.9222900867462158
truck 9.212815284729004
hit 7.570846080780029
? 9.585680961608887
What 8.865503311157227
does 4.642147541046143
the 1.9205026626586914
lawyer 9.381464958190918
believe 6.744019031524658
the 4.119514465332031
claim 10.378148078918457
that 1.204938530921936
the 1.192795753479004
scientist 10.663385391235352
wrote 6.286310195922852
? 4.360911846160889
What 8.865500450134277
did 6.704652786254883
the 2.1382384300231934
judge 8.350951194763184
believe 5.93791389465332
the 5.421444416046143
claim 10.9212646484375
that 0.9102905988693237
the 1.4581387042999268
police 5.978226184844971
officer 1.6483654975891113
had 3.350254535675049
emailed 17.857093811035156
to 7.651827812194824
the 1.190291404724121
prosecutor 7.674918174743652
? 2.8759658336639404
What 8.865500450134277
did 6.704652786254883
the 2.1382384300231934
publisher 10.688472747802734
believe 6.941105842590332
the 4.982395172119141
claim 11.174840927124023
that 1.0274752378463745
the 1.412894606590271
famous 12.076265335083008
author 5.006833076477051
had 3.8611526489257812
already 9.970809936523438
finished 6.027706146240234
? 4.615234851837158
