word llm_surp
Who 10.758772850036621
does 5.66779899597168
the 2.848773956298828
secretary 11.88952922821045
believe 9.371047973632812
the 4.653644561767578
claim 11.28341293334961
that 2.478424310684204
the 2.446840286254883
daughter 11.570672035217285
of 0.5375227928161621
the 2.197157859802246
congresswoman 15.641937494277954
agreed 13.936594009399414
with 2.623802900314331
? 7.828058242797852
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
Prime 12.335955619812012
Minister 0.10391746461391449
believe 6.772812366485596
the 4.390620708465576
claim 13.019271850585938
that 1.8755624294281006
the 2.1169819831848145
senate 14.498688697814941
will 3.635826587677002
review 10.475404739379883
? 9.07724666595459
What 8.442157745361328
did 6.595763206481934
the 3.215902805328369
anesthesiologist 19.1737023293972
believe 7.429646968841553
the 5.15122127532959
claim 14.179553031921387
that 3.7074711322784424
the 2.3751132488250732
best 9.892766952514648
surgeon 8.073782920837402
of 6.489455223083496
the 1.8577896356582642
hospital 8.473875999450684
had 4.242530822753906
committed 11.424105644226074
? 8.172798156738281
What 8.442157745361328
do 3.993701219558716
the 4.518877029418945
investors 12.317516326904297
believe 6.098818302154541
the 4.431640148162842
claim 13.754562377929688
that 2.8539202213287354
the 2.043895721435547
construction 11.633419036865234
should 7.889422416687012
purchase 13.059467315673828
? 7.212021350860596
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
biologist 15.950639724731445
believe 5.5435614585876465
the 5.3708672523498535
claim 10.318098068237305
that 2.4352962970733643
researchers 13.224746704101562
will 5.935876846313477
eventually 6.651784420013428
find 3.6392877101898193
? 8.557168960571289
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
doctor 11.125121116638184
believe 7.081827163696289
the 5.022714614868164
claim 12.767992973327637
that 4.808835983276367
the 2.244478225708008
mayor 13.904656410217285
vetoed 15.448166847229004
? 7.967035293579102
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
headmaster 15.724839687347412
believe 6.187024116516113
the 4.864431381225586
claim 12.131938934326172
that 2.8074138164520264
an 7.299241542816162
expert 8.282449722290039
in 4.557707786560059
Chinese 10.433133125305176
history 4.6730265617370605
wrote 7.749205589294434
? 7.127204418182373
Who 10.758772850036621
does 5.66779899597168
the 2.848773956298828
pilot 12.093729019165039
believe 7.196891784667969
the 5.129131317138672
claim 12.918867111206055
that 3.6815524101257324
the 2.3305084705352783
description 13.265998840332031
of 1.0170726776123047
the 1.0793850421905518
hijacker 15.818522691726685
matches 11.433586120605469
? 7.0816264152526855
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
actor 13.093999862670898
believe 8.131585121154785
the 5.214330196380615
claim 11.628732681274414
that 3.203465461730957
the 2.4195494651794434
famous 11.08366584777832
scholar 12.090819358825684
wrote 8.103656768798828
? 5.741120338439941
What 8.442157745361328
does 4.237569808959961
the 2.7017693519592285
nurse 13.69091510772705
believe 7.8749260902404785
the 5.0108256340026855
claim 13.103344917297363
that 3.79533314704895
the 2.2470781803131104
treatment 9.782339096069336
of 3.0891287326812744
a 4.3156046867370605
special 11.296449661254883
condition 4.520866870880127
mimics 17.45373523235321
? 7.842896938323975
