word llm_surp
The 4.7293009757995605
mayor 11.029718399047852
believes 9.817859649658203
the 2.204041004180908
claim 13.267704963684082
that 1.4025651216506958
the 2.6647608280181885
union 9.954764366149902
is 2.7993264198303223
planning 8.339254379272461
a 2.998929023742676
protest 5.82180118560791
against 2.3741941452026367
the 1.2084251642227173
new 4.770332336425781
immigration 10.220149993896484
law 2.5339598655700684
. 13.830150604248047
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
mayor 13.08958625793457
believe 7.204577922821045
the 4.97105073928833
claim 13.23592758178711
that 2.692817449569702
the 2.490725040435791
union 10.27311897277832
is 2.5676145553588867
planning 8.09726333618164
a 4.109129905700684
protest 5.866881847381592
against 2.8618381023406982
? 15.541543960571289
The 4.7293009757995605
anesthesiologist 17.73166511952877
believed 10.685443878173828
the 3.4356822967529297
claim 11.357638359069824
that 2.5490384101867676
the 2.8081438541412354
best 9.593279838562012
surgeon 10.38876724243164
of 7.304351806640625
the 2.4365556240081787
hospital 10.327842712402344
had 3.9026732444763184
committed 9.742244720458984
malpractice 11.449189004255459
. 11.899460792541504
What 8.227356910705566
did 6.956744194030762
the 3.439497470855713
anesthesiologist 18.90551482141018
believe 7.347175598144531
the 6.411431312561035
claim 13.736017227172852
that 4.924729824066162
the 2.887063503265381
best 9.123991012573242
surgeon 9.159384727478027
of 7.61970329284668
the 2.784268856048584
hospital 10.343830108642578
had 4.0336713790893555
committed 10.949871063232422
? 11.869096755981445
The 4.7293009757995605
zoologist 20.938098669052124
believes 8.11550235748291
the 2.8260326385498047
claim 11.157110214233398
that 1.611783504486084
the 3.1618540287017822
mating 13.202263832092285
call 10.188634872436523
of 1.7797898054122925
the 3.343719959259033
Gray 14.457736015319824
Catbird 17.443999767303467
resembles 8.652998924255371
the 1.894252061843872
sounds 6.299774646759033
of 0.6645068526268005
a 1.7788244485855103
cat 5.3980607986450195
. 13.734216690063477
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
zoologist 20.53312921524048
believe 5.8096394538879395
the 6.343746185302734
claim 11.518531799316406
that 4.075700283050537
the 2.8098652362823486
mating 14.169404983520508
call 10.248367309570312
of 1.3363703489303589
the 3.3606719970703125
Gray 14.401530265808105
Catbird 16.660592079162598
resembles 8.319197654724121
? 10.077463150024414
The 4.7293009757995605
mechanic 17.260498046875
believes 10.678333282470703
the 2.843843698501587
claim 12.246740341186523
that 2.1562182903289795
the 2.8508644104003906
apprentice 16.894363403320312
spilled 15.691118240356445
the 3.1107029914855957
bottle 9.230856895446777
of 2.639944314956665
lubricant 10.789527155458927
. 14.420049667358398
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
mechanic 15.420867919921875
believe 8.84918212890625
the 6.279707908630371
claim 13.636512756347656
that 4.825520038604736
the 2.4422171115875244
apprentice 15.57295036315918
spilled 15.803447723388672
? 9.710989952087402
The 4.7293009757995605
professor 13.146652221679688
believes 8.066892623901367
the 2.9326510429382324
claim 10.868614196777344
that 1.364086627960205
the 3.3150715827941895
student 9.42595386505127
spilled 17.2186279296875
a 3.783534526824951
bottle 4.9779372215271
of 0.439307302236557
water 2.926017999649048
. 14.090829849243164
What 8.227356910705566
does 4.618374347686768
the 2.9918620586395264
professor 12.698808670043945
believe 6.395529270172119
the 6.497122764587402
claim 10.411256790161133
that 4.102078914642334
the 3.0627925395965576
student 8.195323944091797
spilled 17.43264389038086
? 10.835992813110352
The 4.7293009757995605
detective 15.457053184509277
believes 9.448196411132812
the 2.9167327880859375
claim 11.360002517700195
that 2.320537805557251
a 4.685135364532471
bottle 11.380085945129395
of 0.6109164357185364
poison 8.391983985900879
killed 8.488785743713379
the 3.579883575439453
businessman 12.303692817687988
. 12.00731372833252
Who 10.729805946350098
does 6.226425647735596
the 3.1445705890655518
detective 13.2767915725708
believe 6.184225559234619
the 7.055753707885742
claim 12.65046501159668
that 3.315196990966797
a 4.4874587059021
bottle 11.670796394348145
of 0.45679575204849243
poison 8.36356258392334
killed 7.762657642364502
? 11.965042114257812
