word llm_surp
Who 10.729805946350098
believed 15.826866149902344
the 4.00424337387085
claim 10.103874206542969
that 1.104475975036621
the 2.864494800567627
waiter 16.937877655029297
mixed 17.32204246520996
up 3.185037136077881
all 6.8047194480896
the 1.0043308734893799
orders 9.41000747680664
? 10.487046241760254
Who 10.729805946350098
did 7.4613213539123535
the 3.675110340118408
soldier 12.399359703063965
think 4.926403522491455
should 8.306659698486328
order 12.585289001464844
his 3.693596839904785
troops 4.726381301879883
to 0.6921076774597168
retreat 6.056694984436035
? 10.27365493774414
What 8.227356910705566
did 6.956744194030762
the 3.439497470855713
banker 14.952140808105469
believe 7.600776195526123
that 5.604185581207275
the 3.227344274520874
customer 11.026917457580566
took 10.168902397155762
out 4.302750110626221
a 7.535350322723389
loan 1.525452733039856
to 2.5136353969573975
purchase 3.9617936611175537
? 10.02099609375
Who 10.729805946350098
believed 15.826866149902344
the 4.00424337387085
claim 10.103874206542969
that 1.104475975036621
the 2.864494800567627
fireman 18.560277938842773
had 3.0647408962249756
to 5.924343109130859
smash 12.327985763549805
a 2.677877902984619
window 2.796438694000244
to 1.7619911432266235
gain 8.420361518859863
entrance 4.097159385681152
to 0.7809328436851501
the 0.8185597062110901
house 4.088233470916748
on 5.791661262512207
fire 7.073161602020264
? 7.041903495788574
Who 10.729805946350098
wonders 19.830501556396484
whether 5.361807823181152
the 2.441110849380493
hijackers 15.395951002836227
will 5.337484359741211
release 7.7809157371521
the 2.1800904273986816
hostages 8.130022048950195
? 10.29244613647461
Who 10.729805946350098
thought 11.944570541381836
that 2.9708755016326904
the 3.244434118270874
office 12.403504371643066
should 9.02729606628418
remain 9.104637145996094
open 1.8982442617416382
during 5.021548748016357
Christmas 6.588919162750244
? 9.619339942932129
