"sentence_id","sentence_string","condition","mean_acc","mean_surprisal","normalized_surprisal","weight_first","weight_last","weight_sum"
147,"Anthony gave his nephew a book and Emma her niece a doll .","dative-match-gap",0.653061224489796,9.35570804889386,0.950580446322804,13.0829309423041,8.60471243267212,10.8438216874881
148,"Anthony gave his nephew a book and Emma a doll to her niece .","dative-mismatch-gap",0.773109243697479,9.23504301479885,0.979109780796639,13.0811577485915,11.3630982750823,12.2221280118369
149,"Anthony gave his nephew a book and Emma gave her niece a doll .","dative-match-nogap",0.86734693877551,7.74994259221213,0.757119603663792,13.0805262141051,7.74144704182065,10.4109866279629
150,"Anthony gave his nephew a book and Emma gave a doll to her niece .","dative-mismatch-nogap",0.912087912087912,8.03023966153463,0.827890285574587,13.0806634009058,8.52232079972056,10.8014921003132
151,"James handed the receptionist the key and Megan the driver the suitcase .","dative-match-gap",0.56043956043956,10.6977237738096,1.27865696140748,13.223108552501,10.804616635703,12.013862594102
152,"James handed the receptionist the key and Megan the suitcase to the driver .","dative-mismatch-gap",0.663265306122449,9.9440918479647,1.20442160753472,13.2229920106506,9.74824904203773,11.4856205263442
153,"James handed the receptionist the key and Megan handed the driver the suitcase .","dative-match-nogap",0.798319327731092,8.98336252144405,0.882142098844554,13.2213465566161,9.90625827395566,11.5638024152859
154,"James handed the receptionist the key and Megan handed the suitcase to the driver .","dative-mismatch-nogap",0.826530612244898,8.50297988255819,0.878944115525956,13.2213989618583,8.53712932814927,10.8792641450038
155,"Justin lent his brother his car and Grace her sister her bicycle .","dative-match-gap",0.551020408163265,10.0906064877143,0.978645108987063,14.8047651702027,9.90122048884878,12.3529928295257
156,"Justin lent his brother his car and Grace her bicycle to her sister .","dative-mismatch-gap",0.736263736263736,9.36485196862902,0.961545533375225,14.8044711577778,10.5824432958126,12.6934572267952
157,"Justin lent his brother his car and Grace lent her sister her bicycle .","dative-match-nogap",0.897959183673469,8.34329533576965,0.766000565836546,14.8029550298783,8.29253263252433,11.5477438312013
158,"Justin lent his brother his car and Grace lent her bicycle to her sister .","dative-mismatch-nogap",0.815126050420168,8.15157167116801,0.784168364395564,14.8030010498831,8.79941558410719,11.8012083169952
159,"Alexander passed his wife the salt and Victoria her husband the pepper .","dative-match-gap",0.680672268907563,10.162550339332,1.23465320686104,13.5334161988807,9.49899805452548,11.5162071267031
160,"Alexander passed his wife the salt and Victoria the pepper to her husband .","dative-mismatch-gap",0.602040816326531,9.23418964658465,1.09818346145188,13.5318690835459,9.71320080413777,11.6225349438419
161,"Alexander passed his wife the salt and Victoria passed her husband the pepper .","dative-match-nogap",0.89010989010989,8.96945604256221,0.97716282047014,13.5326948251939,8.32675317571356,10.9297240004537
162,"Alexander passed his wife the salt and Victoria passed the pepper to her husband .","dative-mismatch-nogap",0.826530612244898,8.59813270568848,0.979727524495845,13.5326714144222,7.56191281566467,10.5472921150434
163,"Jonathan bequeathed his son the land and Rachel her daughter the mansion .","dative-match-gap",0.693877551020408,9.22914841260689,1.00921935121194,14.4976536697961,8.55930147120719,11.5284775705017
164,"Jonathan bequeathed his son the land and Rachel the mansion to her daughter .","dative-mismatch-gap",0.61344537815126,8.62628859020437,0.951243545427091,14.4967330151261,8.57361459733215,11.5351738062291
165,"Jonathan bequeathed his son the land and Rachel bequeathed her daughter the mansion .","dative-match-nogap",0.877551020408163,8.30201068392489,0.829368120316752,14.4969043527487,7.59337189704277,11.0451381248957
166,"Jonathan bequeathed his son the land and Rachel bequeathed the mansion to her daughter .","dative-mismatch-nogap",0.879120879120879,8.20205288211194,0.861251467288464,14.4971064143259,7.10696312147188,10.8020347678989
167,"Christian sent his grandfather a card and Anna her grandmother flowers .","dative-match-gap",0.681318681318681,10.3425528407097,1.06771809200309,13.0679372625306,11.9008985981816,12.4844179303561
168,"Christian sent his grandfather a card and Anna flowers to her grandmother .","dative-mismatch-gap",0.663265306122449,9.70031668589665,1.01730259611608,13.0682719361061,10.1158796721759,11.592075804141
169,"Christian sent his grandfather a card and Anna sent her grandmother flowers .","dative-match-nogap",0.798319327731092,8.59422139021066,0.874026171047704,13.0657059220996,9.29312293905788,11.1794144305788
170,"Christian sent his grandfather a card and Anna sent flowers to her grandmother .","dative-mismatch-nogap",0.755102040816326,8.3212194953646,0.863054025042768,13.0660596472052,8.5297166567831,10.7978881519942
171,"Austin promised the team a banquet and Sydney the crew a bonus .","dative-match-gap",0.540816326530612,10.3263178788699,1.22878311118884,13.8673436091844,12.3456210312193,13.1064823202019
172,"Austin promised the team a banquet and Sydney a bonus to the crew .","dative-mismatch-gap",0.791208791208791,10.0068117039544,1.19117895387993,13.8672886764037,11.9951216532542,12.931205164829
173,"Austin promised the team a banquet and Sydney promised the crew a bonus .","dative-match-nogap",0.877551020408163,9.15302275759833,0.990497426538493,13.8664386742061,11.07482896222,12.470633818213
174,"Austin promised the team a banquet and Sydney promised a bonus to the crew .","dative-mismatch-nogap",0.80672268907563,8.83539299964905,0.970299702799999,13.8664355959856,10.0032018917751,11.9348187438803
175,"Dylan mailed the buyers the catalogues and Destiny the clients the brochures .","dative-match-gap",0.554621848739496,12.0741304755211,1.30566607859959,15.8501868275433,10.4212871856639,13.1357370066036
176,"Dylan mailed the buyers the catalogues and Destiny the brochures to the clients .","dative-mismatch-gap",0.673469387755102,11.4875480149473,1.26011691448791,15.8498731126883,11.2949158999682,13.5723945063283
177,"Dylan mailed the buyers the catalogues and Destiny mailed the clients the brochures .","dative-match-nogap",0.846153846153846,10.7154479516404,0.947086395378079,15.8505882189489,8.49536879174208,12.1729785053455
178,"Dylan mailed the buyers the catalogues and Destiny mailed the brochures to the clients .","dative-mismatch-nogap",0.704081632653061,10.5022495677074,0.979395786791458,15.8505693518793,9.95911108288005,12.9048402173797
179,"Ethan rented the family the house and Morgan the couple the room .","dative-match-gap",0.448979591836735,10.0602803046887,1.38598748563236,14.9294085121825,10.3451210894147,12.6372648007986
180,"Ethan rented the family the house and Morgan the room to the couple .","dative-mismatch-gap",0.630252100840336,9.34396874904633,1.29518253611929,14.928955696309,10.4373533173934,12.6831545068512
181,"Ethan rented the family the house and Morgan rented the couple the room .","dative-match-nogap",0.612244897959184,8.57596634115492,1.02346782632556,14.9281265120015,9.08882325837034,12.0084748851859
182,"Ethan rented the family the house and Morgan rented the room to the couple .","dative-mismatch-nogap",0.824175824175824,7.97899533907572,0.98450179771927,14.9279919765473,8.76343419028469,11.845713083416
183,"Benjamin tossed his girlfriend his wallet and Jennifer her boyfriend her bag .","dative-match-gap",0.604395604395604,9.77409102366521,0.931874945824718,14.7864209160098,9.72362693807169,12.2550239270408
184,"Benjamin tossed his girlfriend his wallet and Jennifer her bag to her boyfriend .","dative-mismatch-gap",0.602040816326531,9.0877423627036,0.915339431491622,14.78623515703,9.80592339243488,12.2960792747324
185,"Benjamin tossed his girlfriend his wallet and Jennifer tossed her boyfriend her bag .","dative-match-nogap",0.831932773109244,8.15183293819427,0.725537052853683,14.7850452410168,7.83704132367747,11.3110432823472
186,"Benjamin tossed his girlfriend his wallet and Jennifer tossed her bag to her boyfriend .","dative-mismatch-nogap",0.836734693877551,7.92730805079142,0.759760824474865,14.7850237946537,8.51456187828769,11.6497928364707
187,"Noah sold his neighbor his bike and Jasmine her roommate her car .","dative-match-gap",0.530612244897959,9.9778802475104,0.927214410755284,14.1450308276871,8.5108799741499,11.3279554009185
188,"Noah sold his neighbor his bike and Jasmine her car to her roommate .","dative-mismatch-gap",0.659340659340659,9.25446637081248,0.901399086217786,14.1442280049551,9.87089992642317,12.0075639656891
189,"Noah sold his neighbor his bike and Jasmine sold her roommate her car .","dative-match-nogap",0.806122448979592,8.72630857463394,0.779973160913897,14.1438373025882,7.25346195395568,10.6986496282719
190,"Noah sold his neighbor his bike and Jasmine sold her car to her roommate .","dative-mismatch-nogap",0.80672268907563,8.25377309223016,0.774182324937237,14.1435944055818,8.7433819161257,11.4434881608537
191,"Samuel read his father the letter and Haley her mother the poem .","dative-match-gap",0.65546218487395,8.80538234343896,1.01451785536932,13.9735107190377,8.56926884654683,11.2713897827923
192,"Samuel read his father the letter and Haley the poem to her mother .","dative-mismatch-gap",0.520408163265306,8.35329951558794,1.05333747711501,13.9726721682419,8.15227780768915,11.0624749879655
193,"Samuel read his father the letter and Haley read her mother the poem .","dative-match-nogap",0.868131868131868,7.57552117960794,0.86542729923047,13.9710596836234,8.34398559756243,11.1575226405929
194,"Samuel read his father the letter and Haley read the poem to her mother .","dative-mismatch-nogap",0.806122448979592,7.40844102700551,0.863835872921468,13.97102350508,7.56470355502352,10.7678635300518
195,"Robert offered the customer a discount and Julia the guest a refund .","dative-match-gap",0.642857142857143,9.40970743619479,1.11773670257873,12.8408690930219,8.83299352271462,10.8369313078683
196,"Robert offered the customer a discount and Julia a refund to the guest .","dative-mismatch-gap",0.697478991596639,9.16158366203308,1.09447361295225,12.8400212011423,12.4550494400268,12.6475353205845
197,"Robert offered the customer a discount and Julia offered the guest a refund .","dative-match-nogap",0.86734693877551,8.03808238676616,0.851433394276328,12.8390627879115,8.11797568744026,10.4785192376759
198,"Robert offered the customer a discount and Julia offered a refund to the guest .","dative-mismatch-nogap",0.868131868131868,7.94124323527018,0.89314315541984,12.8388441702361,10.6370270417062,11.7379356059712
199,"Nathan threw the boy a ball and Kaitlyn the dog a Frisbee .","dative-match-gap",0.659340659340659,9.5862020556815,1.09983264847058,13.0467097939328,10.3618417731619,11.7042757835474
200,"Nathan threw the boy a ball and Kaitlyn a Frisbee to the dog .","dative-mismatch-gap",0.612244897959184,9.6050506343932,1.0602159893817,13.047001841473,10.3409924428474,11.6939971421602
201,"Nathan threw the boy a ball and Kaitlyn threw the dog a Frisbee .","dative-match-nogap",0.773109243697479,8.37552803628413,0.799589741146559,13.0451945868575,9.54328601586641,11.294240301362
202,"Nathan threw the boy a ball and Kaitlyn threw a Frisbee to the dog .","dative-mismatch-nogap",0.775510204081633,8.63880360930537,0.892731160539566,13.045503065444,9.19407945939677,11.1197912624204
203,"Cameron told his friends the story and Nicole her parents the news .","dative-match-gap",0.663265306122449,8.769698876601,1.17924847021374,11.797035098727,8.96719195599638,10.3821135273617
204,"Cameron told his friends the story and Nicole the news to her parents .","dative-mismatch-gap",0.78021978021978,8.12447563239506,1.11768706462479,11.7963831118106,8.87522296308064,10.3358030374456
205,"Cameron told his friends the story and Nicole told her parents the news .","dative-match-nogap",0.857142857142857,7.48002539362226,0.941067805039764,11.7948764780454,8.95749563212702,10.3761860550862
206,"Cameron told his friends the story and Nicole told the news to her parents .","dative-mismatch-nogap",0.739495798319328,7.30668915112813,0.933680110771004,11.7949883913498,8.87304541304972,10.3340169021998
